# Date and time: 11.06.2012 14:37:54
# Detector/module name: Planar_stave0_IV
# Operator: Didier
# Wait time(s): 1
# Estimated temp: 0
# Module   Channel   Voltage(V)   Current(nA)
0.000	3.000	21.979	1773.074
0.000	4.000	22.050	760.539
0.000	5.000	22.036	1250.994
0.000	6.000	21.915	1562.320
0.000	1.000	23.061	178.474
0.000	2.000	23.006	218.813
0.000	3.000	22.979	1772.736
0.000	4.000	23.050	760.370
0.000	5.000	23.038	1250.858
0.000	6.000	22.915	1562.053
0.000	1.000	24.061	178.690
0.000	2.000	24.001	235.879
0.000	3.000	23.986	1772.680
0.000	4.000	24.049	760.201
0.000	5.000	24.034	1250.723
0.000	6.000	23.914	1561.787
0.000	1.000	25.062	186.461
0.000	2.000	24.999	229.908
0.000	3.000	24.987	1772.451
0.000	4.000	25.046	760.279
0.000	5.000	25.036	1250.700
0.000	6.000	24.914	1561.520
0.000	1.000	26.060	190.123
0.000	2.000	25.998	239.180
0.000	3.000	25.991	1772.422
0.000	4.000	26.047	760.211
0.000	5.000	26.035	1250.672
0.000	6.000	25.914	1561.408
0.000	1.000	27.063	186.176
0.000	2.000	27.000	241.002
0.000	3.000	26.994	1772.388
0.000	4.000	27.047	759.694
0.000	5.000	27.037	1250.315
0.000	6.000	26.913	1560.986
0.000	1.000	28.063	191.900
0.000	2.000	27.999	227.517
0.000	3.000	27.996	1772.344
0.000	4.000	28.044	759.525
0.000	5.000	28.038	1250.180
0.000	6.000	27.912	1560.720
0.000	1.000	29.065	170.675
0.000	2.000	29.002	231.161
0.000	3.000	28.992	86.580
0.000	4.000	29.045	759.356
0.000	5.000	29.039	1250.044
0.000	6.000	28.911	1560.652
0.000	1.000	30.062	174.338
0.000	2.000	30.001	244.321
0.000	3.000	29.991	87.464
0.000	4.000	30.035	759.188
0.000	5.000	30.042	1250.006
0.000	6.000	29.910	1560.187
0.000	1.000	31.057	185.610
0.000	2.000	31.004	253.678
0.000	3.000	30.990	1771.599
0.000	4.000	31.032	759.020
0.000	5.000	31.041	1249.772
0.000	6.000	30.906	1559.921
0.000	1.000	32.054	185.468
0.000	2.000	32.005	240.190
0.000	3.000	31.987	1771.458
0.000	4.000	32.027	758.851
0.000	5.000	32.044	1249.720
0.000	6.000	31.906	1559.654
0.000	1.000	33.050	192.935
0.000	2.000	33.004	249.153
0.000	3.000	32.984	1771.316
0.000	4.000	33.020	758.684
0.000	5.000	33.051	1249.500
0.000	6.000	32.905	1559.551
0.000	1.000	34.048	185.185
0.000	2.000	34.007	249.288
0.000	3.000	33.983	1771.174
0.000	4.000	34.017	758.515
0.000	5.000	34.051	1249.481
0.000	6.000	33.894	1559.123
0.000	1.000	35.046	183.141
0.000	2.000	34.992	258.737
0.000	3.000	34.979	1771.033
0.000	4.000	35.004	758.348
0.000	5.000	35.047	1249.229
0.000	6.000	34.892	1559.119
0.000	1.000	36.039	187.112
0.000	2.000	35.991	247.155
0.000	3.000	35.981	1771.001
0.000	4.000	36.011	758.281
0.000	5.000	36.056	1249.201
0.000	6.000	35.892	55.607
0.000	1.000	37.038	190.466
0.000	2.000	36.987	246.993
0.000	3.000	36.970	1770.750
0.000	4.000	36.997	758.251
0.000	5.000	37.040	1248.958
0.000	6.000	36.892	55.653
0.000	1.000	38.026	188.424
0.000	2.000	37.988	262.855
0.000	3.000	37.970	1770.740
0.000	4.000	37.999	758.192
0.000	5.000	38.041	1248.950
0.000	6.000	37.891	56.947
0.000	1.000	39.028	197.053
0.000	2.000	38.984	262.419
0.000	3.000	38.968	1770.699
0.000	4.000	38.998	90.670
0.000	5.000	39.039	1248.905
0.000	6.000	38.891	57.793
0.000	1.000	40.029	191.944
0.000	2.000	39.984	246.507
0.000	3.000	39.967	1770.325
0.000	4.000	40.005	757.502
0.000	5.000	40.041	52.338
0.000	6.000	39.891	58.564
0.000	1.000	41.031	184.193
0.000	2.000	40.979	261.571
0.000	3.000	40.963	1770.183
0.000	4.000	41.005	757.333
0.000	5.000	41.039	1248.416
0.000	6.000	40.890	1557.256
0.000	1.000	42.034	184.051
0.000	2.000	41.976	257.603
0.000	3.000	41.966	1770.041
0.000	4.000	42.007	757.163
0.000	5.000	42.042	1248.280
0.000	6.000	41.890	1556.989
0.000	1.000	43.034	194.156
0.000	2.000	42.972	253.634
0.000	3.000	42.964	1769.900
0.000	4.000	43.008	756.994
0.000	5.000	43.042	1248.222
0.000	6.000	42.887	1556.722
0.000	1.000	44.037	193.910
0.000	2.000	43.968	245.860
0.000	3.000	43.964	1769.946
0.000	4.000	44.009	756.824
0.000	5.000	44.037	1248.192
0.000	6.000	43.890	1556.455
0.000	1.000	45.040	183.624
0.000	2.000	44.965	245.698
0.000	3.000	44.964	1769.616
0.000	4.000	45.012	756.655
0.000	5.000	45.038	1247.874
0.000	6.000	44.890	1556.188
0.000	1.000	46.044	194.894
0.000	2.000	45.964	267.722
0.000	3.000	45.972	1769.473
0.000	4.000	46.018	756.484
0.000	5.000	46.034	1247.739
0.000	6.000	45.891	1555.921
0.000	1.000	47.048	207.813
0.000	2.000	46.961	264.406
0.000	3.000	46.973	1769.330
0.000	4.000	47.023	756.314
0.000	5.000	47.036	1247.603
0.000	6.000	46.891	1555.654
0.000	1.000	48.057	206.871
0.000	2.000	47.954	265.251
0.000	3.000	47.978	1769.188
0.000	4.000	48.029	756.144
0.000	5.000	48.030	1247.572
0.000	6.000	47.891	1555.387
0.000	1.000	49.061	206.694
0.000	2.000	48.949	266.823
0.000	3.000	48.981	1769.046
0.000	4.000	49.037	755.974
0.000	5.000	49.028	1247.333
0.000	6.000	48.891	1555.120
0.000	1.000	50.067	201.931
0.000	2.000	49.946	267.728
0.000	3.000	49.986	1768.903
0.000	4.000	50.037	755.805
0.000	5.000	50.025	1247.198
0.000	6.000	49.889	1554.854
0.000	1.000	51.070	207.495
0.000	2.000	50.928	276.704
0.000	3.000	50.990	1768.835
0.000	4.000	51.043	755.752
0.000	5.000	51.024	1247.158
0.000	6.000	50.879	1554.589
0.000	1.000	52.076	197.967
0.000	2.000	51.927	275.378
0.000	3.000	51.989	1768.802
0.000	4.000	52.054	755.689
0.000	5.000	52.018	1247.115
0.000	6.000	51.878	1554.513
0.000	1.000	53.081	197.354
0.000	2.000	52.927	267.244
0.000	3.000	52.978	1768.478
0.000	4.000	53.047	755.295
0.000	5.000	53.008	1246.793
0.000	6.000	52.877	1554.056
0.000	1.000	54.071	185.845
0.000	2.000	53.927	272.558
0.000	3.000	53.979	1768.450
0.000	4.000	54.045	755.126
0.000	5.000	54.003	1246.778
0.000	6.000	53.878	1554.010
0.000	1.000	55.073	187.474
0.000	2.000	54.924	272.339
0.000	3.000	54.981	1768.194
0.000	4.000	55.045	754.957
0.000	5.000	55.004	1246.522
0.000	6.000	54.878	1553.522
0.000	1.000	56.071	188.236
0.000	2.000	55.924	289.596
0.000	3.000	55.982	1768.052
0.000	4.000	56.050	754.787
0.000	5.000	56.002	1246.387
0.000	6.000	55.878	1553.255
0.000	1.000	57.072	208.545
0.000	2.000	56.925	285.627
0.000	3.000	56.979	1767.910
0.000	4.000	57.046	754.619
0.000	5.000	57.004	1246.251
0.000	6.000	56.877	1552.989
0.000	1.000	58.075	198.892
0.000	2.000	57.923	277.087
0.000	3.000	57.985	1767.767
0.000	4.000	58.048	754.449
0.000	5.000	58.006	1246.216
0.000	6.000	57.877	1552.722
0.000	1.000	59.073	206.359
0.000	2.000	58.923	279.239
0.000	3.000	58.984	1767.712
0.000	4.000	59.048	754.280
0.000	5.000	59.007	1245.980
0.000	6.000	58.877	1552.455
0.000	1.000	60.076	208.119
0.000	2.000	59.922	277.528
0.000	3.000	59.989	1767.483
0.000	4.000	60.049	754.111
0.000	5.000	60.011	1245.844
0.000	6.000	59.877	1552.397
0.000	1.000	61.075	207.977
0.000	2.000	60.923	265.945
0.000	3.000	60.991	1767.341
0.000	4.000	61.050	753.941
0.000	5.000	61.010	1245.708
0.000	6.000	60.875	1551.922
0.000	1.000	62.074	205.933
0.000	2.000	61.925	281.008
0.000	3.000	61.992	1767.199
0.000	4.000	62.047	753.773
0.000	5.000	62.011	1245.682
0.000	6.000	61.875	1551.655
0.000	1.000	63.073	200.085
0.000	2.000	62.926	265.620
0.000	3.000	62.987	1767.057
0.000	4.000	63.044	753.721
0.000	5.000	63.016	1245.436
0.000	6.000	62.876	1551.629
0.000	1.000	64.070	203.748
0.000	2.000	63.931	273.070
0.000	3.000	63.982	1767.023
0.000	4.000	64.040	753.436
0.000	5.000	64.019	1245.424
0.000	6.000	63.874	1551.121
0.000	1.000	65.067	195.997
0.000	2.000	64.930	284.327
0.000	3.000	64.982	1766.774
0.000	4.000	65.034	753.267
0.000	5.000	65.022	1245.164
0.000	6.000	64.873	1550.854
0.000	1.000	66.063	207.118
0.000	2.000	65.932	283.586
0.000	3.000	65.981	1766.633
0.000	4.000	66.031	753.099
0.000	5.000	66.028	1245.123
0.000	6.000	65.873	1550.588
0.000	1.000	67.057	205.225
0.000	2.000	66.930	289.712
0.000	3.000	66.979	1766.491
0.000	4.000	67.029	753.076
0.000	5.000	67.030	1244.892
0.000	6.000	66.862	1550.324
0.000	1.000	68.055	218.399
0.000	2.000	67.923	261.002
0.000	3.000	67.977	1766.349
0.000	4.000	68.022	752.762
0.000	5.000	68.030	1244.756
0.000	6.000	67.867	1550.055
0.000	1.000	69.051	220.159
0.000	2.000	68.927	274.162
0.000	3.000	68.977	1766.207
0.000	4.000	69.026	752.592
0.000	5.000	69.037	1244.619
0.000	6.000	68.869	1549.980
0.000	1.000	70.048	222.242
0.000	2.000	69.930	287.321
0.000	3.000	69.962	1766.174
0.000	4.000	70.011	752.425
0.000	5.000	70.025	1244.485
0.000	6.000	69.873	1549.520
0.000	1.000	71.036	221.490
0.000	2.000	70.930	292.909
0.000	3.000	70.963	1765.925
0.000	4.000	71.014	752.256
0.000	5.000	71.025	1244.463
0.000	6.000	70.878	1549.252
0.000	1.000	72.037	221.272
0.000	2.000	71.935	291.061
0.000	3.000	71.964	1765.878
0.000	4.000	72.015	753.989
0.000	5.000	72.026	1244.214
0.000	6.000	71.880	1548.984
0.000	1.000	73.034	215.984
0.000	2.000	72.937	267.801
0.000	3.000	72.964	1765.641
0.000	4.000	73.011	792.458
0.000	5.000	73.027	1244.078
0.000	6.000	72.885	1548.890
0.000	1.000	74.037	211.918
0.000	2.000	73.939	292.380
0.000	3.000	73.964	1765.612
0.000	4.000	74.009	799.659
0.000	5.000	74.028	1244.018
0.000	6.000	73.888	1548.828
0.000	1.000	75.036	213.385
0.000	2.000	74.940	287.919
0.000	3.000	74.963	1765.579
0.000	4.000	75.010	813.838
0.000	5.000	75.028	1243.987
0.000	6.000	74.889	1548.749
0.000	1.000	76.040	215.114
0.000	2.000	75.944	280.635
0.000	3.000	75.962	1765.533
0.000	4.000	76.013	943.613
0.000	5.000	76.035	1243.953
0.000	6.000	75.897	1547.912
0.000	1.000	77.040	217.049
0.000	2.000	76.945	286.182
0.000	3.000	76.963	1765.516
0.000	4.000	77.015	974.961
0.000	5.000	77.034	66.007
0.000	6.000	76.901	1547.644
0.000	1.000	78.044	224.589
0.000	2.000	77.942	280.311
0.000	3.000	77.967	1764.931
0.000	4.000	78.018	1044.133
0.000	5.000	78.033	1243.399
0.000	6.000	77.901	1547.377
0.000	1.000	79.045	227.610
0.000	2.000	78.946	283.156
0.000	3.000	78.970	1764.789
0.000	4.000	79.023	1083.925
0.000	5.000	79.029	1243.264
0.000	6.000	78.907	1547.109
0.000	1.000	80.049	220.500
0.000	2.000	79.948	297.114
0.000	3.000	79.977	1764.646
0.000	4.000	80.028	1121.245
0.000	5.000	80.031	1243.223
0.000	6.000	79.911	1546.840
0.000	1.000	81.049	212.749
0.000	2.000	80.945	303.429
0.000	3.000	80.983	1764.600
0.000	4.000	81.036	1195.862
0.000	5.000	81.028	1243.195
0.000	6.000	80.914	1546.811
0.000	1.000	82.057	235.432
0.000	2.000	81.947	303.702
0.000	3.000	81.987	1764.565
0.000	4.000	82.038	1230.868
0.000	5.000	82.027	1243.141
0.000	6.000	81.917	1546.716
0.000	1.000	83.059	227.681
0.000	2.000	82.948	296.627
0.000	3.000	82.991	1764.218
0.000	4.000	83.044	1309.702
0.000	5.000	83.026	1242.722
0.000	6.000	82.910	1546.041
0.000	1.000	84.066	238.951
0.000	2.000	83.935	292.660
0.000	3.000	83.996	1764.075
0.000	4.000	84.047	1359.010
0.000	5.000	84.027	1242.586
0.000	6.000	83.906	1545.775
0.000	1.000	85.069	244.515
0.000	2.000	84.932	298.936
0.000	3.000	84.998	1764.036
0.000	4.000	85.051	1402.751
0.000	5.000	85.023	1242.539
0.000	6.000	84.911	1545.697
0.000	1.000	86.072	238.666
0.000	2.000	85.933	296.142
0.000	3.000	85.990	1763.792
0.000	4.000	86.044	1470.949
0.000	5.000	86.007	1242.318
0.000	6.000	85.910	1545.240
0.000	1.000	87.066	242.329
0.000	2.000	86.928	288.367
0.000	3.000	86.989	1763.651
0.000	4.000	87.048	1522.161
0.000	5.000	87.010	1242.182
0.000	6.000	86.910	1544.973
0.000	1.000	88.061	252.284
0.000	2.000	87.924	303.276
0.000	3.000	87.988	1763.509
0.000	4.000	88.044	1569.925
0.000	5.000	88.007	1242.047
0.000	6.000	87.909	1544.706
0.000	1.000	89.060	249.655
0.000	2.000	88.923	299.463
0.000	3.000	88.992	1763.366
0.000	4.000	89.046	1651.226
0.000	5.000	89.007	1241.911
0.000	6.000	88.910	1544.438
0.000	1.000	90.061	249.513
0.000	2.000	89.921	301.793
0.000	3.000	89.989	1763.225
0.000	4.000	90.048	1700.535
0.000	5.000	90.007	1241.866
0.000	6.000	89.909	1544.172
0.000	1.000	91.058	253.175
0.000	2.000	90.921	295.332
0.000	3.000	90.995	1763.082
0.000	4.000	91.047	1776.486
0.000	5.000	91.006	1241.640
0.000	6.000	90.912	1543.905
0.000	1.000	92.059	253.033
0.000	2.000	91.919	295.170
0.000	3.000	91.996	1762.940
0.000	4.000	92.048	1841.018
0.000	5.000	92.008	1241.504
0.000	6.000	91.912	1543.637
0.000	1.000	93.055	258.598
0.000	2.000	92.918	300.717
0.000	3.000	92.996	1762.798
0.000	4.000	93.048	1903.648
0.000	5.000	93.005	1241.472
0.000	6.000	92.917	1543.369
0.000	1.000	94.062	243.239
0.000	2.000	93.924	300.555
0.000	3.000	93.999	1762.656
0.000	4.000	94.045	1966.278
0.000	5.000	94.006	1241.233
0.000	6.000	93.915	1543.103
0.000	1.000	95.061	264.020
0.000	2.000	94.921	294.682
0.000	3.000	94.998	1762.514
0.000	4.000	95.040	1946.658
0.000	5.000	95.009	1241.097
0.000	6.000	94.919	1542.835
0.000	1.000	96.052	286.705
0.000	2.000	95.924	328.778
0.000	3.000	95.998	1762.493
0.000	4.000	96.038	2097.248
0.000	5.000	96.008	1241.074
0.000	6.000	95.917	1542.569
0.000	1.000	97.051	282.759
0.000	2.000	96.927	309.583
0.000	3.000	96.992	1762.231
0.000	4.000	97.034	2122.856
0.000	5.000	97.012	1240.825
0.000	6.000	96.918	1542.302
0.000	1.000	98.047	286.422
0.000	2.000	97.924	321.308
0.000	3.000	97.989	1762.175
0.000	4.000	98.030	2139.857
0.000	5.000	98.016	1240.786
0.000	6.000	97.916	1542.231
0.000	1.000	99.044	271.063
0.000	2.000	98.926	295.935
0.000	3.000	98.988	1762.153
0.000	4.000	99.025	2300.363
0.000	5.000	99.018	1240.553
0.000	6.000	98.915	1541.768
0.000	1.000	100.039	290.983
0.000	2.000	99.926	307.193
0.000	3.000	99.985	1761.806
0.000	4.000	100.021	2338.183
0.000	5.000	100.016	1240.511
0.000	6.000	99.905	1541.504
0.000	1.000	101.036	282.193
0.000	2.000	100.916	329.186
0.000	3.000	100.983	1761.664
0.000	4.000	101.019	2431.333
0.000	5.000	101.020	1240.282
0.000	6.000	100.905	1541.237
0.000	1.000	102.033	293.464
0.000	2.000	101.914	331.612
0.000	3.000	101.979	1761.602
0.000	4.000	102.013	2507.284
0.000	5.000	102.011	1240.148
0.000	6.000	101.906	1540.970
0.000	1.000	103.018	310.131
0.000	2.000	102.916	318.879
0.000	3.000	102.968	1761.572
0.000	4.000	103.004	2543.793
0.000	5.000	103.013	1240.012
0.000	6.000	102.910	1540.893
0.000	1.000	104.017	310.702
0.000	2.000	103.915	304.641
0.000	3.000	103.969	1761.526
0.000	4.000	104.005	2662.994
0.000	5.000	104.010	1239.987
0.000	6.000	103.908	1540.436
0.000	1.000	105.016	312.646
0.000	2.000	104.918	333.259
0.000	3.000	104.966	130.085
0.000	4.000	105.007	2740.847
0.000	5.000	105.012	1239.953
0.000	6.000	104.909	1540.363
0.000	1.000	106.016	315.725
0.000	2.000	105.917	332.873
0.000	3.000	105.965	1760.957
0.000	4.000	106.011	2812.991
0.000	5.000	106.009	1239.912
0.000	6.000	105.909	1539.902
0.000	1.000	107.016	332.702
0.000	2.000	106.919	334.649
0.000	3.000	106.966	1760.815
0.000	4.000	107.012	2898.457
0.000	5.000	107.013	82.407
0.000	6.000	106.910	1539.635
0.000	1.000	108.018	352.574
0.000	2.000	107.921	335.476
0.000	3.000	107.962	1760.674
0.000	4.000	108.015	2987.728
0.000	5.000	108.012	1239.333
0.000	6.000	107.912	1539.367
0.000	1.000	109.018	353.342
0.000	2.000	108.921	338.087
0.000	3.000	108.962	1760.639
0.000	4.000	109.018	3065.582
0.000	5.000	109.015	1239.270
0.000	6.000	108.914	1539.100
0.000	1.000	110.019	353.200
0.000	2.000	109.919	326.505
0.000	3.000	109.965	1760.390
0.000	4.000	110.017	3166.271
0.000	5.000	110.012	1239.251
0.000	6.000	109.914	1538.833
0.000	1.000	111.020	360.666
0.000	2.000	110.915	328.246
0.000	3.000	110.965	1760.248
0.000	4.000	111.026	3253.638
0.000	5.000	111.014	1238.927
0.000	6.000	110.916	1538.565
0.000	1.000	112.022	371.937
0.000	2.000	111.919	352.232
0.000	3.000	111.967	1760.209
0.000	4.000	112.028	3272.442
0.000	5.000	112.013	1238.791
0.000	6.000	111.914	1538.299
0.000	1.000	113.029	388.913
0.000	2.000	112.919	364.082
0.000	3.000	112.969	1759.963
0.000	4.000	113.036	3437.889
0.000	5.000	113.012	1238.655
0.000	6.000	112.917	1538.031
0.000	1.000	114.034	402.085
0.000	2.000	113.916	344.888
0.000	3.000	113.976	1759.938
0.000	4.000	114.045	3510.032
0.000	5.000	114.012	1238.520
0.000	6.000	113.917	1537.764
0.000	1.000	115.036	417.161
0.000	2.000	114.916	340.920
0.000	3.000	114.984	1759.908
0.000	4.000	115.047	3576.527
0.000	5.000	115.008	1238.460
0.000	6.000	114.917	1537.498
0.000	1.000	116.036	436.040
0.000	2.000	115.913	340.757
0.000	3.000	115.983	1759.869
0.000	4.000	116.054	3739.955
0.000	5.000	116.004	1238.250
0.000	6.000	115.905	1537.234
0.000	1.000	117.042	439.702
0.000	2.000	116.900	336.790
0.000	3.000	116.984	141.188
0.000	4.000	117.061	3815.905
0.000	5.000	116.999	1238.115
0.000	6.000	116.904	1536.967
0.000	1.000	118.042	447.168
0.000	2.000	117.902	344.242
0.000	3.000	117.985	1759.251
0.000	4.000	118.067	3918.496
0.000	5.000	117.999	1237.979
0.000	6.000	117.903	1536.890
0.000	1.000	119.051	466.047
0.000	2.000	118.897	349.789
0.000	3.000	118.973	1759.111
0.000	4.000	119.059	4021.090
0.000	5.000	118.985	1237.928
0.000	6.000	118.901	1536.833
0.000	1.000	120.039	479.338
0.000	2.000	119.891	351.967
0.000	3.000	119.975	1759.063
0.000	4.000	120.057	4069.787
0.000	5.000	119.984	1237.890
0.000	6.000	119.898	147.273
0.000	1.000	121.037	511.416
0.000	2.000	120.890	347.562
0.000	3.000	120.977	1758.827
0.000	4.000	121.057	4247.209
0.000	5.000	120.985	1237.870
0.000	6.000	120.896	1535.902
0.000	1.000	122.038	505.613
0.000	2.000	121.890	335.981
0.000	3.000	121.978	1758.808
0.000	4.000	122.058	4370.734
0.000	5.000	121.982	92.823
0.000	6.000	121.900	1535.634
0.000	1.000	123.040	506.713
0.000	2.000	122.888	355.013
0.000	3.000	122.978	1758.599
0.000	4.000	123.062	4486.648
0.000	5.000	122.982	1237.303
0.000	6.000	122.897	1535.368
0.000	1.000	124.040	511.881
0.000	2.000	123.886	353.053
0.000	3.000	123.979	1758.401
0.000	4.000	124.060	4612.076
0.000	5.000	123.981	1237.248
0.000	6.000	123.897	1535.101
0.000	1.000	125.040	566.011
0.000	2.000	124.885	353.720
0.000	3.000	124.980	1758.258
0.000	4.000	125.059	4750.826
0.000	5.000	124.978	1237.033
0.000	6.000	124.895	1534.834
0.000	1.000	126.040	581.336
0.000	2.000	125.887	341.041
0.000	3.000	125.983	1758.116
0.000	4.000	126.060	4853.419
0.000	5.000	125.980	1237.001
0.000	6.000	125.893	1534.568
0.000	1.000	127.043	582.754
0.000	2.000	126.884	354.202
0.000	3.000	126.987	1757.973
0.000	4.000	127.056	5005.490
0.000	5.000	126.981	1236.987
0.000	6.000	126.890	1534.302
0.000	1.000	128.043	588.902
0.000	2.000	127.794	358.174
0.000	3.000	127.982	1758.050
0.000	4.000	128.050	4955.034
0.000	5.000	127.982	97.932
0.000	6.000	127.889	1534.454
0.000	1.000	129.040	637.725
0.000	2.000	128.886	359.945
0.000	3.000	128.982	1757.690
0.000	4.000	129.046	5000.140
0.000	5.000	128.985	1236.489
0.000	6.000	128.890	1533.768
0.000	1.000	130.037	654.702
0.000	2.000	129.886	400.170
0.000	3.000	129.976	1757.549
0.000	4.000	130.041	5446.481
0.000	5.000	129.991	1236.353
0.000	6.000	129.888	1533.735
0.000	1.000	131.036	679.013
0.000	2.000	130.884	406.780
0.000	3.000	130.976	1757.407
0.000	4.000	131.040	5590.939
0.000	5.000	130.989	1236.218
0.000	6.000	130.887	1533.665
