###    1  2  3  4  5  6  7  8  9 10   11 12 13 14 15 16 17 18 19 20   21 22 23 24 25 26 27 28 29 30   31 32 33 34 35 36 37 38 39 40   
###   41 42 43 44 45 46 47 48 49 50   51 52 53 54 55 56 57 58 59 60   61 62 63 64 65 66 67 68 69 70   71 72 73 74 75 76 77 78 79 80   
 22b  18 14 17 20 17 17 22 20 25 17   21 24 18 22 15 14 16 20 14 20   17 20 19 20 19 15 17 22 19 22   22 10 23 21 18 25 16 16 16 16   
 23a  16 16 20 21 18 18 14 13 17 17   20 16 19 20 18 16 15 14 13 22   17 15 16 16 12 17 16 11 14 15   15 14 12 14 22 16 20 15 15 22   
 23b  19 13 17 13 20 19 13 20 16 16   22 22 19 15 16 15 20 23 20 16   19 15 21 19 17 18 20 22 16 21   20 17 19 17 12 16 16 16 16 16   
 24a  16 16 18 18 22 21 17 14 17 19   14 12 24 16 17 21 21 20 13 18   13 15 16 16 19 17 16 13 19 13   18 17 12 18 19 21 15 20 17 16   
 24b  13 18 16 12 21 19 21 26 17 19   15 19 14 22 20 13 22 24 10 21   15 16 22 27 12 20 15 16 21 23   22 22 21 22 14 25 16 16 16 16   
 25a  16 16 19 23 16 18 15 19 15 15   15 13 21 15 23 23 17 12 16 16   18 18 18 18 15 13 16 14 21 17   20 15 17 20 15 21 17 14 16 23   
 25b  20 16 17 15 19 20 16 15 12 11   20 21 19 22 16 25 19 18 18 23   15 15 16 21 20 17 15 20 17 20   17 18 17 25 22 14 16 16 16 16   
 26a  16 16 18 13 17 20 13 19 15 21   20 21 22 13 19 19 16 17 20 16   15 19  7 13 16 12 18 20 11 12   16 18 13 17 16 18 17 18 15  8   
 26b  11 18 17 12 16 19 16 23 19 20   15 20 18 15 21 19 13 18 22 12   21 19 15 18 16 15 16 23 17 17   21 22 23 23 19 18 16 16 16 16   
 27a  16 16 16 17 15 17 12 17 15 21   15 12 17 13 19 15 10 18 18 18   15 16 12 20 20 16 17 18 15  9   15 14 16 20 19 17 15 15 15 15   
 27b  16 16 19 19 14 15 17 16 19 15   22 16 19 16 17 14 17 19 16 15   18 18 23 17 15 19 16 14 23 17   16 16 18 26 18 23 16 16 16 16   
 28a  16 16 18 20 18 15 14 14 22 18   15 15 15 14 11 14 21 13 18 18   13 13 14 19 15 18 19 15 19 16   21 13 15 21 20 15 16 24 13 22   
 28b  19 15 16 16 23 17 19 20 23 16   13 19 14 18 18 17 14 18 17 22   22 15 12 20 18 21 18 21 17 20   20 13 21 23 22 16 16 16 16 16   
 29a  16 16 14 16 19 14 15 16 15 21   14 16 20 18 15 21 23 18 18 11   15 12 18 14 16 17 15 15 17 15   17 19 15 15 14 15 15 15 10 16   
 29b  17 18 15 19 23 15 22 19 15 21   15 24 16 23 19 16 16 21 17 17   20 21 21 22 17 16 22 23 18 15   23 19 26 19 17 26 16 16 16 16   
 30a  16 16 18 19 14 15 16 14 24 19   17 18 17 18 18 17 13 14 15 20   22 12 23 19 15 20 14 12 14 19   14 19 11 17 13 21 20  8 22 17   
 30b  20 16 14 15 22 18 20 21 24 20   22 22 13 18 21 17 16 18 18 15   14 14 15 18 18 18 23 19 18 10   21 20 20 20 17 19 16 16 16 16   
 31a  16 16 20 19 18 20 19 18 17 13   24 19 19 14 19 24 21 19 16 19   16 14 15 17 18 16 18 20 10 16    9 17 18 16 15 15 16 14 16 18   
 31b  15 13 15 14 14 16 16 18 18 18   20 16 16 17 19 17 17 16 15 21   14 20 15 13 16 15 17 19 17 14   26 26 23 27 13 20 16 16 16 16   
 32a  16 16 13 18 17 16 14 14 18 13   16 17 19 20 20 18 19 16 19 18   12 19 24 15 18 14 16 11 15 17   15 21 20 21 15 18 11 19 21 14   
 32b  17 17 15 18 21 18 15 15 13 19   18 16 15 17 17 22 17 18 17 13   19 17 16 15 15 16 19 19 22 21   23 21 17 20 14 15 16 16 16 16   
 33a  16 16 17 11 22 16 20 13 16 21   15 20 19 22 19 16 17 18 16 15   21 18 16 16 15 18 14 18 14 21   17 20 14 14 20 21 16 19 15 18   
 33b  17 15 19 14 11 16 17 17 16 16   20 21 25 18 22 17 16 19 19 16   16 20 19 21 23 11 21 17 25 21   25 21 23 17 16 19 16 16 16 16   
 34a  16 16 16 16 19 15 18 15 16 19   15 20 19 24 14 16 18 16 15 20   15 20 23 16 19 19 24 14 13 15   17 15 15 15 17 18 21 17 16 18   
 34b  13 14 11 20 15 22 17 15 21 17   18 22 11 21 22 24 16 13 17 25   17 20 19 17 21 20 20 21 21 16   22 17 20 23 17 19 16 16 16 16   
 35a  16 16 16 15 15 23 15 21 21 24   14 15 17 18 14 16 14 15 16 14   10 18 12 13 12 11 13 16 11 17   22 17 11 12 18 19 16 16 12 20   
 35b  21 15 18 20 17 18 15 17 23 12   17 18 22 19 12 17 12 16 16 20   18 20 24 16 18 19 22 21 22 18   24 22 17 20 26 17 16 16 16 16   
 36a  16 16 18 16 12 19 17 18 18 19   19 18 21 21 17 15 18 15 13 18   13 17 15 18 15  8 18 17 23 17   19 11 17 13 18 16 14 20 21 17   
 36b  17 25 18 21 17 23 16 16 15 17   17 18 21 18 21 17 16 22 17 24   16 18 22 16 22 18 17 18 17 18   20 22 23 21 23 15 16 16 16 16   
 37a  16 16 20 21 18 19 15 18 24 15   17 16 17 22 14 21 16 15 18 17   14 16 16 15 14 20 18 12 15 20   14 13 15 19 20 16 14 14 17 17   
 37b  25 19 17 14 13 13 21 19 21 16   19 20 23 22 17 20 18 15 21 21   20 21 23 21 19 20  9 19 19 22   18 16 16 18 24 17 16 16 16 16   
 38a  16 16 16 18 12 20 26 17 16 13   19 20 20 20 18  9 14 16 15 16   17 14 17 13 16  8 21 19 18 12   12 16 14 20 18 18 14 15 17 15   
 38b  17 19 12 19 16 17 19 23 17 19   16 20 17 19 15 20 19 15 19 18   24 23 21 16 13 17 23 17 17 18   21 19 19 20 22 20 16 16 16 16   
 39a  16 16 23 19 16 18 21 15 15 21   17 18 20 16 16 20 20 18 18 19   17  8 17 15 14 13 22 17 14 18   17 23 13 15 17 16 13 22 14 16   
 39b  16 14 20 12 15 18 19 16 16 20   19 23 23 16 25 22 21 20 20 21   19 19 20 18 20 23 18 15 18 26   19 22 21 21 18 19 16 16 16 16   
 40a  16 16 22 12 17 15 20 17 16 27   14  9 16 17 17 25 24 17 15 21   15 16 18 10 15 16 16 15 18 15   19 21 16 19 19 15 16 21 15 16   
 40b  14 16 15 16 13 23 14 23 19 21   19 18 21 19 28 18 19 25 21 17   17 20 16 19 20 19 22 20 14 13   20 21 18 23 18 16 16 16 16 16   
 41a  16 16 20 12 21 16 15 15 15 19   17 15 22 27 16 18 21 16 23 13   15 15 19 20 13 20 13 16 16 15   19 18 14 15 15 22 22 15 17 17   
 41b  15 17 21 19 17 24 26 21 18 15   17 18 15 17 16 16 17 21 17  8   20 18 18 19 25 18 19 20 18 23   22 18 22 24 23 23 16 16 16 16   
 42a  16 16 19 15 20 19 14 19 15 18   19 19 16 19 24 19 14 18 15 20   18 17 21 15 16 14 21 11 15 14   19 14 12 13 14 21 18 15 16 15   
 42b  16 15 18 17 25 12 18 17 17 18   22 13 17 23 13 18 15 20 17 17   21 18 21 19 18 20 20 20 23 23   18 23 19 20 21 19 16 16 16 16   
 43a  16 16 19 17 19 19 14 22 17 23   17 15 15 19 17 19 20  9 14 17   17 18 12  9 21 11 13 17 14 18   17 16  9 12 25 16 17 13  8 11   
 43b  16 21 18 17 18 17 15 18 18 15   24 19 16 23 19 17 15 21 20 15   14 19 20 16 20 20 17 24 21 24   24 15 21 20 22 19 16 16 16 16   
 44a  16 16 20 16 22 18 21 17 17 13   16 22 20 16 19 20 16 15 11 17   14 18 17 17 12 11 13 18 13 13   15 18 16 16 17 17 16 18 14 17   
 44b  16 17 22 17 19 16 20 16 17 17   18 25 14 17 25 14 17 24 20 24   17 18 13 18 23 18 16 24 23 18   21 17 17 23 16 18 16 16 16 16   
 45a  16 16 19 23 16 17 19 20 17 21   20 17 18 16 15 18 16 16 16 20   15 18 18 12 13 18 15  8 18 13   10 15 18 17 16 23 13 17 13 16   
 45b  16 21 16 16 20 15 18 19 22 17   22 21 17 21 20 15 17 16 21 20   16 18 26 22 20 21 17 22 18 21   26 19 17 19 19 15 16 16 16 16   
 46a  16 16 20 16 18 21 19 16 19 19   17 19 21 18 16 17 15 16 19 20   17 18 13 19 15 13 13 20 19 14   18 12 13 13 13 18 16 15 16 16   
 46b  14 14 16 17 24 14 14 14 21 20   24 19 23 18 23 17 16 13 20 15   19 20 18 18 17 19 19 26 21 18   24 22 16 20 22 20 16 16 16 16   
 47a  16 16 21 17 25 22 14 15 16 14   18 15 19 17 17 19 15 16 13 20   15 16 13 15 13 15 11 15 13 14   18 17 14 17 17 16 15 16 10 15   
 47b  17 13 20 14 21 19 16 19 17 20   18 22 25 24 19 20 16 20 17 20   16 14 14 18 22 20 18 19 15 17   14 17 19 18 19 21 16 16 16 16   
 48a  16 16 24 16 15 18 19 19 19 21   17 22 21 21 16 16 14 16 16 17   24 19 10 17 16 15 16 14 13 18   14 14 16 19 13 15 18 15 10 13   
 48b  13 16 15 19 15 19 16 22 17 15   21 15 21 16 19 20 16 19 17 25   19 21 18 24 25 22 15 21 21 18   20 19 23 15 19 15 16 16 16 16   
 49a  16 16 20 16 17 18 16 16 15 20   16 18 16 17 16 12 15 17 15 17   12 12 18 19 21 14 12 17 13 15   14 24 11 14 15 16 16 12 16 20   
 49b  21 14 16 20 15 15 18 17 18 17   22 16 16 16 16 21 15 19 19 20   21 27 22 19 20 18 20 24 16 18   16 18 20 18 16 19 16 16 16 16   
 50a  16 16 20 15 22 18 18 14 13 17   18 14 19  9 20 18 15 16 15 15   12 17 12 17 16 12 19 17 17 15   18 18 19 15 16 17 14 19 15 17   
 50b  14 22 15 14 16 13 16 17 16 19   20 14 16 20 16 13 10 17 21 19   14 21 22 22 17 20 19 21 21 20   16 17 13 20 16 24 16 16 16 16   
 51a  16 16 15 17 18 26 19 14 23 18   20 15 14 17 16 17 19 16 17 16   13 14 16 14 13 15 16 20 11 14   19 16 20 20 16 17 17 22 15 14   
 51b  16 14 11 14 24 23 19 16 23 20   23 21 23 15 22 18 20 20 18 17   22 19 20 21 16 23 20 20 15 30   17 20 21 18 17 18 16 16 16 16   
 52a  16 16 16 19 14 24 17 18 19 23   17 16 16 15 18 13 18 14 14 13   16 16 14 16 16 15 14 17 12 10   13 14  9 16 19 18 18 17 11 15   
 52b  22 12 15 16 20 20 23 16 18 21   17 17 22 16 23 18 14 15 20 15   23 13 18 16 23 21 21 24 15 23   18 20 18 18 22 20 16 16 16 16   
 53a  16 16 19 17 18 12 20 18 16 15   22 14 18 13 19 10 16 12 16 18   13 14 16 15 16 19 13 12 17 18   17 12 18  9 18 15 18 17 17 19   
 53b  10 19 14 12 22 17 24 15 22 22   14 20 21 19 22 22 21 16 17 18   23 14 21 17 21 19 15 18 16 15   21 14 18 15 20 18 16 16 16 16   
 54a  16 16 17 17 17 20 18 24 17 17   16 22 18 20 14 16 17 17 17 16   13 23 16 17 18 14 17 11 16 13   18 18 15  9 12 22 17 14 16 17   
 54b  19 17 18 14 16 20 21 22 21 19   17 14 18 23 21 21 20 20 24 23   25 22 18 21 21 15 17 19 16 16   16 20 18 23 21 20 16 16 16 16   
 55a  16 16 16 17 22 21 19 18 13 19   18 19 19 18 16 21 16 20 15 21   12 19 20 23 19 13 15 22 15 14   12 18 16 10 14 17 17 15 13 20   
 55b  20 14 17 19 20 18 21 19 20 18   22 19 18 19 16 20 23 17 21 17   19 17 23 23 16 20 18 20 24 24   16 16 23 20 19 18 16 16 16 16   
 56a  16 16 19 17 15 18 20 20 15 24   19 15 16 20 15 15 17 16 17 19   14 14 20 14 15  9 19 13 16 15   17 21 11 13 19 15 14 13 16 14   
 56b  14 19 18 19 16 17 19 20 18 24   16 14 17 20 20 18 12 18 19 18   19 18 17 25 17 19 17 18 20 19   16 19 24 21 26 22 16 16 16 16   
 57a  16 16 16 16 12 15 23 18 16 12   20 16 16 19 20 17 15 19 11 18   18 20 16 17 12 17 21 20 17 18   15 18 16 21 15 14 16 20 20 16   
 57b  23 16 10 12 15 13 23 16 24 21   13 24 20 24 19 13 24 20 18 16   19 23 19 22 18 23 20 21 17 18   22 18 16 16 18 25 16 16 16 16   
 58a  16 16 21 15 20 15 19 21 18 15   10 19 17 21 11 18 18 16 18 16   18 19 19 17 20 17 11 18 17 20   16 17 12 19 17 14 15 13 17 22   
 58b  16 17 20 20 17 21 14 14 15 14   25 21 19 19 22 25 19 18 12 13   19 16 22 18 14 17 16 21 25 19   18 20 27 18 17 15 16 16 16 16   
 59a  16 16 17 25 19 17 18 21 18 16   14 24 19 18 15 16 13 12 15 13   19 16 17 18 13 12 16 16 13 13   16 10 21 14 16 16 14 14 17  9   
 59b  11 17 17 14 15 17 16 19 15 20   18 19 16 22 17 18 17 16 21 15   19 12 18 15 18 20 19 20 21 19   24 16 21 21 17 14 16 16 16 16   
 60a  16 16 17 14 18 16 17 13 24 13   18 17 19 21 18 14 16 19 15 19   18 16 15 14 10 12 13 14 15 15   14 16 20 14 15 12 18 21 17 19   
 60b  23 19 22 18 20 22 19 20 20 19   15 13 23 17 18 20 26 18 18 20   14 21 15 15 24 17 14 14 18 22   18 14 26 17 20 21 16 16 16 16   
 61a  16 16 18 19 15 15 20 17 17 22   21 20 18 18 16 18 21 21 14 12   12 15 19 22 12 14 16 16 16 13   16 13 16 17 14 19 19 17 16 22   
 61b  21 21 20 19 16 21 20 15 18 21   20 24 20 18 18 22 19 22 17 24   15 22 18  9 18 14 20 21 19 21   23 21 19 23 19 23 16 16 16 16   
 62a  16 16 15 20 21 19 14 19 16 17   15 20 17 18 15 19 16 16 18 15   13 19 13 15 17 11 18 11 12 18   17 18 18 12 18 12 23 10 16 13   
 62b  12 22 16 18 18 20 16 18 20 22   17 19 15 25 24 15 17 27 20 20   17 17 16 19 20 21 17 19 23 16   23 22 21 18 20 22 16 16 16 16   
 63a  16 16 18 12 19 22 19 20 19 13   19 19 14 23 17 16 23 15 22 16   15 14 18 15 16 17 15 15 22 13   11 17 10 14 18 19 13 16 14 15   
 63b  15 21 15 21 20 18 18 17 21 19   15 21 19 22 16 23 20 19 18 17   14 14 14 17 15 20 26 20 24 24   24 16 23 23 17 19 16 16 16 16   
 64a  16 16 17 15 15 19 26 16 15 15   21 15 17 20 25 17 19 14 12 16   11 14 19 19 16 15 16 11 19 16   15 18 12 20 18 23 18 18 19 19   
 64b  20 24 19 20 15 20 22 17 19 19   16 19 15 18 23 18 16 15 17 18   20 21 19 20 20 22 19 18 26 19   14 25 20 16 17 19 16 16 16 16   
 65a  16 16 21 15 18 15 23 16 22 14   17 18 15 18 17 13 16 12 15 14   18  9 12 14 13 21 18 15 15 14   13 18 18 20 17 17 17 15 17 14   
 65b  17 18 16 22 18 16 25 20 17 16   23 15 19 20 13 16 18 19 21 15   22 20 14 26 23 19 16 15 14 21   16 21 19 17 19 21 16 16 16 16   
 66a  16 16 22 24 16 18 14 15 22 20   24 13 15 16 12 20 20 16 13 12   18 18 18 20 22 14 15 16 17 15   12 14 15 17 20 19 17 13 19 15   
 66b  18 16 22 15 24 16 19 21 19 14   13 16 23 18 13 22 18 17 20 20   23 20 18 22 21 20 18 18 20 19   17 19 16 13 16 21 16 16 16 16   
 67a  16 16 23 20 17 17 15 17 20 23   15 21 18 21 22 13 16 18 18 16   17 18 14 17 15 10 18 15 17 14   16 17 19 19 20 17 14 13 22 15   
 67b  15 15 17 19 16 13 18 20 16 21   20 23 12 15 16 16 19 12 22 23   22 16 17 23 18 15 22 21 21 19   20 20 17 25 21 20 16 16 16 16   
 68a  16 16 15 21 23 19 19 20 19 19   13 15 23 15 16 18 20 19 23 12   20 19 17 19 14 18 18 19 13 14   14 17 13 20 15 19 15 17 20 13   
 68b  18 22 19 15 24 16 21 22 28 22   14 26 16 18 17 21 17 18 17 21   19 18 18 19 18 22 18 21 20 16   20 20 19 19 23 15 16 16 16 16   
 69a  16 16 19 20 25 20 14 14 15 16   22 16 17 19 18 17 18 16 17 15   14 16 18 13 21 16 15 13 13 19   14 19 22 18 16 21 14 14 18 21   
 69b  21 16 17 16 19 17 17 24 19 14   13 18 17 20 17 15 17 19 16 15   17 23 20 16 20 21 18 20 22 27   20 23 18 19 19 15 16 16 16 16   
 70a  16 16 18 13 13 23 13 13 19 20   18 21 20 15 15 18 15 17 20 14   19 15 16 18 18 17 13 17 10 17   23 10 15 11 18 20 18 14 11 16   
 70b  18 21 15 15 19 19 19 16 17 15   17 17 21 16 13 16 16 15 20 18   17 19 15 20 17 19 19 14 13 13   22 21 18 20 16 16 16 16 16 16   
 71a  16 16 19 18 18 18 21 16 14 18   18 19 19 24 17 18 16 25 21 12   19 13 17 21 16 24 17 19 12 17   13 17 17 18 15 22 14 12 16 14   
 71b  19 19 22 18 16 18 11 19 21 19   17 14 14 18 21 14 14 14 18 16   21 20 13 13 21 21 21 17 23 23   16 17 18 19 18 18 16 16 16 16   
 72a  16 16 15 17 17 24 16 16 17 18   15 15 17 18 23 15 18 13 20 13   16 16 21 19 16 14 16 15 14 13   22 20 10 20 18 14 16 20 22 20   
 72b  16 17 22 18 16 16 16 17 21 17   19 15 16 21 23 15 18 18 20 11   17 24 21 24 25 12 19 19 26 22   15 21 23 18 21 16 16 16 16 16   
 73a  16 16 18 18 16 21 22 17 15 20   21 19 17 21 15 21 18 23 10 17   20 20 10 19 22 16 16 18 14 16   18 18 19 13 18 19 15 13 22 21   
 73b  18 19 20 19 19 12 15 19 22 19   16 16 12 19 18 17 20 22 23 24   18 21 13 17 21 17 16 24 24 19   21 17 19 24 21 22 16 16 16 16   
 74a  16 16 17 22 19 16 13 20 21 15   15 16 15 15 16 18 16 18 15 19   11 13 14 16 19 23 19 18 17 12   17 19 15 20 23 15 13 23 20 12   
 74b  15 20 18 18 19 20 19 16 23 17   19 22 15 12 18 15 17 27 26 22   19 18 16 16 18 23 17 19 16 17   15 18 28 16 14 18 16 16 16 16   
 75a  16 16 20 17 15 20 22 18 15 16   17 18 17 23 16 22 16 20 23 12   15 19 21 15 12 19 19 17 15 13   15 15 15 15 19 14 17 16 17 14   
 75b  13 20 16 17 17 18 19 17 18 21   15 16  9 20 11 16 17 22 18 19   19 21 16 19 16 20 19 17 17 22   18 18 20 22 16 19 16 16 16 16   
 76a  16 16 19 16 17 19 14 19 19 17   17 22 19 17 15 16 16 13 12 14   21 12 16 14 13 16 20 15 13 16   15 19 16 15 20 20 17 14 17 19   
 76b  15 16 17 18 15 15 14 24 17 16   22 19 18 17 16 15 17 19 18 23   20 21 20 16 19 24 16 24 19 19   23 22 12 23 21 16 16 16 16 16   
 77a  16 16 18 15 16 19 18 16 16 16   18 16 21 18 19 17 16 10 18 18   15 15 16 10 11 21 20 12 14 13   13 10 14 12 14 19 19 19 14 18   
 77b  12 17 14 22 15 15 13 19 17 19   21 18 19 22 20 20 15  8 21 17   21 18 17 15 19 20 22 17 17 17   18 15 18 17 17 15 16 16 16 16   
 78a  16 16 16 13 20 15 23 15 21 16   14 20 22 18 13 21 16 17 19 19   17 19 17 20  9 10 16 17 13 17   16 12 17 18 19 12 20 16 19 21   
 78b  16 13 19 24 22 15 15 15 20 19   19 22 13 17 16 18 20 16 16 20   20 22 22 21 16 16 18 21 13 23   16 20 16 19 25 24 16 16 16 16   
 79a  16 16 22 17 20 17 19 20 17 15   14 14 17 15 19 16 14 17 24 15   13 10 16 14 17 18 20 11 16 19   16 14 14 21 15 13 18 22 18 14   
 79b  16 20 17 15 11 20 20 19 22 17   20 23 19 18 15 19 17 19 22 22   25 18 22 21 19 20 20 18 21 19   16 18 16 25 18 17 16 16 16 16   
