###    1  2  3  4  5  6  7  8  9 10   11 12 13 14 15 16 17 18 19 20   21 22 23 24 25 26 27 28 29 30   31 32 33 34 35 36 37 38 39 40   
###   41 42 43 44 45 46 47 48 49 50   51 52 53 54 55 56 57 58 59 60   61 62 63 64 65 66 67 68 69 70   71 72 73 74 75 76 77 78 79 80   
 32b   8  9  9 10  9  9  8  8  9  9   10  7  9  9  9  8 10 10  9  9    9  7  8  7 10  6  9  9  9 10   10  8  8  8  8  7  0  0  0  0   
 33a   0  0  8  9  8  9 10 12  7  8    7  8  9  9  7 10  8  7  7  7   10 10  9  7  9  8  8  9  8  8   11 11  7  7 10  8 10 11 10  9   
 33b   7  9  9  9 10 10  7  9  9  9   14  9 10  9  8  8  9 11  8  8    9  8  9  9  9  8 10  9 10  9    8  8  8  9  7 10  0  0  0  0   
 34a   0  0  8  9  8  9 11  8 11  6    8  7  7  9  9  7  9  9  9  7   11  9  6  9  9  8  6  7  7  7    9  8  9  9  7  8  8  9  9  7   
 34b  10  8 11  8  8  7  8  8 10  9    8  8  9  8  8  9  8  7  7 10   10  7  8  8 10  8  9 10  9  7    7 10  8  8  7  8  0  0  0  0   
 35a   0  0  8  5  8  7  8  8 10  8    7  9  8  9 10  8  7  9  8  9   10  8  9  9  8 11  8  8  9  9    7  8 10 10  8  9  9  9  8  9   
 35b   8 10  9  9  9  7  9  8  9  9    9  7  8 12  8  7  8 11 10  9    8  9 10  7 10  9  8  9  8  9    9  9  7  8  9 10  0  0  0  0   
 36a   0  0  8  8  6  7  7  8  8  8    8  8  9  7  9  6  9  9  7  8    8  9  9 10  9  9  9  6  8  8    9  6  8 11 10  8  8 10  9 11   
 36b  11  8  9  7 11  8  9  8  8  9    8  7 10  8  8  8  7  9  9  8    8  7  8  7  9  9  9  9  6  7    7  7  7  8  9  7  0  0  0  0   
 37a   0  0  7  9 10 10 10  7  8  9    8  9  9  7  9  8 10  8  8 11    9  8  6  8 10  9  8  6  8  8    9 10  9 10  7  8 12  9  8 10   
 37b   9 10  9 10  8  9  9  7  7  8    8 10 10  9  7  9  9  9  7  9    8 10  9 10  8  8 10 10 10  7   10 10  9  8 10  7  0  0  0  0   
